Date,Amount,Currency,Description,DebitAccount,CreditAccount,DebitSubAccount,CreditSubAccount,Type,GroupTag,GLinkDrive,ID
2003-11-16,3.02,$,Kroger - Ranga Cake,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,206
2003-11-18,107.85,$,Shell,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,207
2003-11-18,45.91,$,Ameren CILCO,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,208
2003-11-20,5.00,$,Bus Pass - ICC,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,209
2003-11-21,"1,891.53",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,210
2003-11-23,4.65,$,Panera Bread - Tea,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,211
2003-11-24,29.06,$,Taj Emporium,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,212
2003-11-24,15.88,$,Honda Gas,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,213
2003-11-24,20.85,$,Schnucks,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,214
2003-11-24,90.00,$,Pioneer Parkway,CashAsset,BankAsset,Cash,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Withdraw,,,215
2003-11-25,19.19,$,Dish Network - Nov 19,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,216
2003-11-25,194.47,$,Bergner's Nov 10,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,217
2003-11-25,69.34,$,Sam's Club,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,218
2003-11-27,85.00,$,TG-ChicagoTrip- Snack,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,219
2003-11-27,12.52,$,TG-ChicagoTrip - Krispy Kreme donuts,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,220
2003-11-28,9.00,$,TG-ChicagoTrip - Ramada Inn Parking,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,221
2003-11-28,56.16,$,TG-ChicagoTrip - Ramada Inn room rent,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,222
2003-11-28,10.60,$,TG-ChicagoTrip - Mc Donalds lunch - Water Tower Place,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,223
2003-11-28,22.00,$,TG-ChicagoTrip - Water Tower Place Parking,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,224
2003-11-28,10.86,$,TG-ChicagoTrip - Comp USA - Recordable CDs,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,225
2003-11-28,17.86,$,TG-ChicagoTrip - Honda Gas,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,226
2003-11-28,4.85,$,TG-ChicagoTrip - Coffee Aruns place - Starbucks,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,227
2003-11-29,18.18,$,ReliableCom Phone Cards,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,228
2003-11-30,79.91,$,JC Penney Sebi dress,DigitalPay,CreditCard,Other Expense,JCPenney Card,JCPenney Card,,,229
2003-11-30,3.36,$,Panera Bread - Coffee,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,230
2003-11-30,14.00,$,Honda Car Wash -Waxing,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,231
2003-12-01,167.59,$,Honda Car Service - Boblindsay Peoria,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,232
2003-12-01,520.00,$,Gas light Apartment Rent - December,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,233
2003-12-01,15.63,$,Taj Emporium grocery,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,234
2003-12-01,21.33,$,Schnucks Grocery Shopping,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,235
2003-12-01,467.90,$,American - Sofa,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,236
2003-12-01,400.00,$,Senthil Kumar DCU Check,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,237
2003-12-01,69.11,$,Bergners - Sebi Jacket,DigitalPay,CreditCard,Other Expense,Bergners Card,Bergner's Card [D],,,238
2003-12-03,52.21,$,Sprint PCS,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,239
2003-12-03,1.10,$,Office Coke,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,240
2003-12-04,168.39,$,State Farm Insurance,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,241
2003-12-05,6.09,$,Walmart - Greetings,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,242
2003-12-05,1.10,$,Office Pepsi,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,243
2003-12-05,37.00,$,Olive Garden,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,244
2003-12-05,"1,891.53",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,245
2003-12-07,5.50,$,Dodge - Car wash,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,246
2003-12-08,7.11,$,Taj Emporium,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,247
2003-12-08,36.89,$,Sam's Club,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,248
2003-12-09,160.42,$,Walmart - Dining Set,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,249
2003-12-09,13.65,$,Schnucks,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,250
2003-12-09,38.28,$,Walgreens,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,251
2003-12-10,18.18,$,ReliableCom Phone Card,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,252
2003-12-10,17.54,$,Honda Gas,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,253
2003-12-11,5.35,$,Lunch - AB Building,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,254
2003-12-11,38.62,$,SBC Ameritech,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,255
2003-12-12,14.70,$,Insight,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,256
2003-12-12,15.04,$,Taj Emporium,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,257
2003-12-13,2.25,$,Radio Shack,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,258
2003-12-13,32.38,$,Hallmark,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,259
2003-12-13,25.54,$,U-Haul Dining Set Move,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,260
2003-12-14,20.00,$,Olive Garden,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,261
2003-12-14,45.89,$,Bergner's Dinesh Sweater,DigitalPay,CreditCard,Other Expense,Bergners Card,Bergner's Card [D],,,262
2003-12-14,13.12,$,Taj Emporium - Ranga Basmati Rice,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,263
2003-12-14,9.56,$,Schnucks,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,264
2003-12-14,181.76,$,Bergner's Fragrances,DigitalPay,CreditCard,Other Expense,Bergners Card,Bergner's Card [D],,,265
2003-12-15,11.94,$,Post office - Greeting Stamps,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,266
2003-12-16,127.19,$,Kannan Debt,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,267
2003-12-16,8.00,$,USPS- Post Office,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,268
2003-12-16,83.41,$,Sam's Club,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,269
2003-12-17,18.18,$,ReliableCom Phone Card,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,270
2003-12-17,30.00,$,Best Buy - Gift Card for Bill,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,271
2003-12-17,26.99,$,TOYS R US - Jaison Gift,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,272
2003-12-17,10.77,$,Hallmark Cards,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,273
2003-12-17,11.00,$,Car Wash - Red Carpet,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,274
2003-12-17,1.00,$,Car Wash - Red Carpet - Tip,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,275
2003-12-18,54.28,$,AMEREN CILCO,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,276
2003-12-18,33.74,$,SHELL,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,277
2003-12-18,1.97,$,USPS- Post Office,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,278
2003-12-18,20.00,$,Ranga - JC Penney Debt Return,CashAsset,CashPay,Cash,Vendor Cash,Cash Received,,,279
2003-12-18,"1,891.53",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,280
2003-12-19,19.19,$,ReliableCom Phone Card,DigitalPay,CreditCard,Other Expense,CEFCU - Dinesh,CEFCU Credit Card [D],,,281
2003-12-19,16.60,$,"Honda Gas - SF Trip - Iowa City,IO",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,282
2003-12-20,17.41,$,"Honda Gas - SF Trip - Aurora, NE",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,283
2003-12-20,12.35,$,"Honda Gas - SF Trip - Brush,CO",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,284
2003-12-21,11.77,$,"Honda Gas - SF Trip - Glenwood Springs,CO",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,285
2003-12-21,12.65,$,"Honda Gas - SF Trip - Saline,UT",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,286
2003-12-22,21.64,$,"Honda Gas - SF Trip - Baker, CA",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,287
2003-12-22,17.26,$,"Honda Gas - SF Trip - Merced,CA",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,288
2003-12-22,2.00,$,Bay Bridge SF Trip Toll,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,289
2003-12-22,23.60,$,"Baker, CA Pizza Hut",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,290
2003-12-22,1.35,$,"Baker, CA Pizza Hut Coke",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,291
2003-12-23,37.48,$,ATT Phone Card,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,292
2003-12-24,86.59,$,Gilroy Tommy Pants - SF Trip,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,293
2003-12-24,40.51,$,SF Trip Jockey Store #19 Gilroy . Ca,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,294
2003-12-26,120.00,$,Mahima - Cash,CashAsset,BankAsset,Cash,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Withdraw,,,295
2003-12-26,60.00,$,Stagnaro Bros Seafood Inc Santa Cruz CA,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,296
2003-12-26,42.92,$,Expedia Travel Flagstaff,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,297
2003-12-27,15.84,$,"Honda Gas - SF Trip - Westley,CA",DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,298
2003-12-27,62.50,$,Eppler Towing Firebaugh After hour gate open,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,299
2003-12-27,340.00,$,Eppler Towing Firebaugh Towing and Storing,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,300
2003-12-27,2.00,$,Firebaugh Lunch,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,301
2003-12-27,0.50,$,Westley Lime Candy,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,302
2003-12-27,52.96,$,Expedia Travel Las Vegas,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,303
2003-12-29,206.89,$,U-Haul Firebaugh for towing Honda,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,304
2003-12-29,10.00,$,Firebaugh Lunch,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,305
2003-12-29,35.57,$,Westley Chevron U-Haul Gas,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,306
2003-12-29,5.00,$,Westley Gas Station,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,307
2003-12-29,6.25,$,Bay Bridge Toll U-Haul,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,308
2003-12-29,27.96,$,Expedia Travel Santa Rosa,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,309
2003-12-30,368.00,$,ATA Ticket SF to Chicago,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,310
2003-12-30,65.12,$,Best Western Santa Rosa Santa Rosa Nm,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,311
2003-12-30,"2,032.15",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,312
2003-12-31,3.24,$,Radio Shack PDA Battery CR 2032 - SF Trip,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,313
2003-12-31,1.95,$,Starbucks - Coffee cake - SF Trip,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,314
2003-12-31,18.18,$,ReliableCom Phone cards,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,315
2004-01-01,46.00,$,Peoria Charter - Midway to Home SF Trip,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,316
2004-01-01,17.96,$,Schnucks Grocery,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,317
2004-01-01,2.00,$,Midway Trolly,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,318
2004-01-01,10.00,$,ATA SF Midway - Lunch in flight,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,319
2004-01-01,18.18,$,ReliableCom Phone Cards,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,320
2004-01-02,520.00,$,Gas Light Square - Jan Rent,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,321
2004-01-02,14.70,$,Insight Communications,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,322
2004-01-02,69.11,$,Bergner's,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,323
2004-01-02,99.34,$,JCPenney,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,324
2004-01-02,48.03,$,Sprint PCS,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,325
2004-01-02,19.99,$,Dish Network,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,326
2004-01-02,60.00,$,Midway Chicago,CashAsset,BankAsset,Cash,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Withdraw,,,327
2004-01-02,13.00,$,Peoria Taxi - SF Trip back home,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,328
2004-01-02,26.20,$,Sams Grocery Shopping,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,329
2004-01-04,23.57,$,Schnucks grocery,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,330
2004-01-04,49.22,$,Walmart shopping,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,331
2004-01-04,131.78,$,Enterprise Rental Car (4Jan - 11Jan),DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,332
2004-01-06,20.00,$,Washing tokens,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,333
2004-01-06,168.39,$,StateFarm - Insurance,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,334
2004-01-09,7.00,$,Pizza Hut Lunch,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,335
2004-01-10,58.81,$,Sam's Club,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,336
2004-01-10,5.02,$,Kroger,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,337
2004-01-10,14.45,$,Lord of the Rongs - Movie Dinesh's Colleagues,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,338
2004-01-10,9.60,$,Trefzger's Bakery,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,339
2004-01-10,18.18,$,ReliableCom Phone cards,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,340
2004-01-11,21.95,$,Sears Oil Change,DigitalPay,CreditCard,Other Expense,Sears Charge Card,Sears Charge Card,,,341
2004-01-11,5.39,$,Sears Air Filter Change,DigitalPay,CreditCard,Other Expense,Sears Charge Card,Sears Charge Card,,,342
2004-01-11,26.97,$,Sears - Dress,DigitalPay,CreditCard,Other Expense,Sears Charge Card,Sears Charge Card,,,343
2004-01-11,12.32,$,Rental Car Gas - Mc Donald's Shell Peoria,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,344
2004-01-11,4.28,$,Panera Bread,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,345
2004-01-11,14.00,$,Hair Cuttery Dinesh,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,346
2004-01-11,90.00,$,Jefferson Street,CashAsset,BankAsset,Cash,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Withdraw,,,347
2004-01-12,300.00,$,Rex SF Trip Check,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,348
2004-01-12,515.21,$,Visa Providian Credit Payment,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,349
2004-01-12,353.81,$,CEFCU Credit Payment,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card Check Payment,,,350
2004-01-12,24.77,$,Taj Emporium,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,351
2004-01-12,1.10,$,Dinesh Office Coke,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,352
2004-01-13,38.62,$,SBC - Phone Bill - January 4 2004,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,353
2004-01-13,12.36,$,Schnucks,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,354
2004-01-13,875.00,$,ICC Course Registration Fee,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,355
2004-01-14,40.32,$,Walmart - Contact Lens,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,356
2004-01-15,1.10,$,Dinesh Office Water,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,357
2004-01-16,15.80,$,Enterprise Rental Car (Jan 12 - Jan 20) Gas,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,358
2004-01-16,"1,864.06",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,359
2004-01-16,288.00,INR,India Trip 2004 Dec - Bakery,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,360
2004-01-17,15.31,$,"Walgreen - Gloves, Renu solution",CashPay,CashAsset,Other Expense,Cash,CASH - $,,,361
2004-01-17,1.92,$,Mc Donals - Bloomington,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,362
2004-01-18,18.24,$,Enterprise Rental Car(Jan12 - Jan20) Gas,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,363
2004-01-18,1.89,$,McDonalds WilliamsVille,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,364
2004-01-18,44.98,$,Belleville Gift Shop,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,365
2004-01-18,34.15,$,Belleville Lunch,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,366
2004-01-19,17.70,$,Taj Emporium - Grocery,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,367
2004-01-19,18.23,$,Auto Parts - Car Electric Heater,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,368
2004-01-19,18.96,$,ReliableCom Sunrise Phone Card,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,369
2004-01-19,19.87,$,Schnucks,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,370
2004-01-20,11.11,$,Shell - Dodge Gas,DigitalPay,CreditCard,Travel Expense,Shell Charge Card,Shell Charge Card,,,371
2004-01-20,13.62,$,Taj Emporium Phone Card + Rice,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,372
2004-01-21,19.50,$,Check Book Order,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,373
2004-01-22,48.60,$,VB.Net Book from Barnes & Noble - Online,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,374
2004-01-22,54.31,$,Sears Card Payment,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,375
2004-01-24,126.46,$,Shell Card Online Payment - SF Trip,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card ACH Payment,,,376
2004-01-24,1.00,$,Peoria Library Fine,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,377
2004-01-24,29.59,$,Sams Grocery,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,378
2004-01-25,55.65,$,Wal Mart - Heater + Misc,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,379
2004-01-25,59.86,$,CILCO Utility,DigitalPay,BankAsset,Housing Expenses,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Check Payment,,,380
2004-01-25,14.87,$,Schnucks Grocery,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,381
2004-01-25,19.99,$,Dish Network Online Pay - Ref No: 057272,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,382
2004-01-25,227.65,$,Bergners Online Payment,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card ACH Payment,,,383
2004-01-26,2.05,$,Postoffice - Mahima CD Send,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,384
2004-01-26,20.91,$,Taj Emporium Groceries,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,385
2004-01-28,57.72,$,Sprint PCS Online Payment,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,386
2004-01-29,"2,056.37",$,Staff Mgmt - Salary,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,387
2004-01-31,51.84,$,Famous Barr - Women winter set for Sebi,DigitalPay,CreditCard,Other Expense,Famous Baar - Macys Card,Famous Baar / Macy's Card,,,388
2004-01-31,32.09,$,Sams Grocery,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Debit Card [D] - Payment,,,389
